seller_id,pedidos,tiempo_entrega_promedio,pct_demorado,distancia_promedio,flete_promedio,reseña_promedio,precio_promedio,categorias_distintas,cluster
02c988090b766852e088c69d7fb3b551,13,8.0625,0.0,209.00406920116143,12.841176470588236,4.6875,95.21470588235294,2,1
02d35243ea2e497335cd0f076b45675d,14,25.4375,0.375,1802.0594753778093,37.871875,2.6875,362.125,1,0
02dcd3e8e25bee036e32512bcf175493,14,16.866666666666667,0.3333333333333333,679.0352374048555,18.36294117647059,3.588235294117647,87.75882352941177,1,0
02ecc2a19303f05e59ce133fd923fff7,21,10.375,0.0,481.33586837551906,19.925416666666667,4.541666666666667,219.34124999999997,3,2
02f5837340d7eb4f653d676c7256523a,30,9.166666666666666,0.03333333333333333,362.31664787988706,19.361,4.833333333333333,129.435,1,1
02f623a8eb246f3c5f7c2f96462654e6,44,8.068181818181818,0.09090909090909091,471.2258535433082,18.855227272727273,4.558139534883721,144.95454545454547,2,2
0307f7565ff85b299b6e5ef162b1b1a9,7,14.666666666666666,0.0,632.7176653544756,39.25285714285714,3.142857142857143,675.5428571428572,3,0
0336182e1b3e92f029d5354832045fdf,1,13.0,0.0,218.69329674521703,8.785,2.0,14.9,1,1
034b9387752bfa309f350a70cd45ffa3,8,8.125,0.0,463.9636989528776,18.0325,4.5,12.0,1,1
038b75b729c8a9a04b0d07cba7eabe86,2,22.5,0.5,1085.0073180047639,45.425,3.5,233.5,1,0
039b29ff3b3473435d0cd59040575de9,9,8.555555555555555,0.0,475.4646813492408,11.183333333333334,4.444444444444445,12.766666666666667,2,1
039e6ad9dae79614493083e241147386,5,14.0,0.2,732.1519565571335,69.684,4.0,2585.0,1,0
03a2a6dcbe45d639c4dc2a0d24769c40,9,9.88888888888889,0.1111111111111111,594.8285278171105,19.13888888888889,4.111111111111111,119.82333333333334,1,1
03bd479e1d9484cdb14104d3023f7321,3,20.333333333333332,0.3333333333333333,501.9197202534884,19.24,4.333333333333333,119.90000000000002,1,1
0417b067eeab773d2f7061a726dc477f,13,17.307692307692307,0.3076923076923077,766.2032460325164,49.42846153846154,3.923076923076923,143.01384615384615,1,0
042573af89b6d931f672efaf789d8358,3,19.666666666666668,0.3333333333333333,196.5688770445989,21.69666666666667,3.6666666666666665,137.82666666666668,2,1
04308b1ee57b6625f47df1d56f00eedf,94,18.42391304347826,0.11956521739130435,1064.983656618261,32.49351063829787,3.882978723404255,639.6872340425532,1,0
0432ead42b6c8a0bdf68154add917fdf,85,8.333333333333334,0.034482758620689655,529.9594235583097,13.416888888888888,4.477777777777778,86.5788888888889,3,2
044668ccd5316b12a7cf0d54a156e3e9,3,7.0,0.0,569.3106828297243,13.3875,5.0,34.45,1,1
04843805947f0fc584fc1969b6e50fe7,1,15.0,1.0,827.5769207478706,37.38,5.0,700.0,1,0
048c2757535328e0d7dac690ad3c0aae,51,18.04,0.14,949.4420033350449,25.221176470588233,4.18,181.6623529411765,1,2
04aa0a1c5ce6b222003403a3e11c3cc0,11,15.882352941176471,0.11764705882352941,1523.5101242278222,48.32411764705882,3.5294117647058822,324.5882352941176,2,0
04aba03279157f6d4e0fe8ccaf21963c,16,11.2,0.06666666666666667,497.34061975080766,21.651875,4.3125,160.99375,1,1
04e38a233f726ef161074ab1c9b0399a,23,11.083333333333334,0.125,313.3342597908621,16.395357142857144,3.7857142857142856,48.292857142857144,3,2
04ee0ec01589969663ba5967c0e0bdc0,1,3.0,0.0,395.78810928413776,24.83,5.0,289.49,1,1
04fdea0c111866e6cf812f1570d6b5bd,10,17.5,0.125,1024.9314363714286,20.695,3.2,105.5,2,0
0509040ea3fe50071181bbc359eb7738,89,10.979166666666666,0.0625,548.7142043461915,14.74642857142857,4.5,38.14234693877551,3,2
052577151711aec5c744fe12e66db3e1,4,14.0,0.0,1005.4897523484769,55.605,2.25,687.0,1,0
054694fa03fe82cec4b7551487331d74,21,29.714285714285715,0.2857142857142857,666.0073013934135,32.75681818181818,3.3636363636363638,453.77727272727276,4,0
056b4ada5bbc2c50cc7842547dda6b51,65,12.307692307692308,0.1076923076923077,622.3910605779487,19.78818181818182,4.123076923076923,186.86954545454546,2,2
0570350b23eda5444f8d1d9544932058,6,4.0,0.0,232.14646272812524,11.350909090909092,5.0,56.99090909090909,2,1
05730013efda596306417c3b09302475,4,9.0,0.0,621.6029050586403,54.1675,5.0,238.0,2,1
058cb5aeb36d7c0fcae20fc85d5e0a59,12,9.333333333333334,0.08333333333333333,376.39563002354174,59.95538461538461,3.3846153846153846,102.15384615384616,1,1
058fd0aa2bfdb2274e05e1ae971dabb6,61,9.777777777777779,0.07936507936507936,484.58488829914364,13.8734375,4.375,119.8109375,2,2
05a48cc8859962767935ab9087417fbb,1,11.0,0.0,387.50354248462634,16.49,5.0,42.9,1,1
05a940b4ecae36cadfd8e93bd9c43257,10,13.777777777777779,0.0,842.555954159041,19.694,3.9,95.2,3,1
05aebce0b5c8f0d41b29b686f2d05fd3,2,5.5,0.5,50.75039559549494,22.945,5.0,37.495000000000005,2,1
05ca864204d09595ae591b93ea9cf93d,1,5.0,1.0,18.76793139652051,8.52,5.0,179.9,1,1
05d2173d43ea568aa0540eba70d2ca76,62,14.257575757575758,0.06060606060606061,479.94284543920145,25.443484848484847,4.0,87.26757575757576,3,2
05e107217c7266362fd44b75b2cd4cc4,5,6.375,0.5,390.0087892117051,10.251249999999999,4.125,24.1725,1,1
05f51e13da97139648b8125c31e5f51b,60,11.916666666666666,0.15,566.132112281066,32.05222222222222,4.095238095238095,218.5557142857143,3,2
05feb94f19d094d4b0f9281f0b1d4c99,6,14.833333333333334,0.0,1088.3962896253513,116.17333333333333,4.5,1558.8333333333333,2,0
05ff92fedb5be47920fea08e501238b9,59,11.783333333333333,0.05,1316.537702776289,29.280483870967743,4.209677419354839,354.7222580645161,4,2
062c325cd6a2b87845fab56b4ec2eeae,2,5.0,0.0,50.2549276969755,11.93,5.0,66.61,2,1
062ce95fa2ad4dfaedfc79260130565f,55,12.745762711864407,0.03389830508474576,755.23958904075,20.007333333333335,3.966666666666667,125.35,5,2
06532f10282704ef4c69168b914b77be,8,16.125,0.0,1407.229904079425,77.58222222222223,4.222222222222222,1135.611111111111,2,0
06579cb253ecd5a3a12a9e6eb6bf8f47,62,10.485714285714286,0.15714285714285714,396.4688443283811,20.82513888888889,3.763888888888889,65.65555555555555,3,2
066a6914e1ebf3ea95a216c73a986b91,68,13.63888888888889,0.041666666666666664,925.4428401451931,23.048243243243242,3.9726027397260273,127.16729729729731,7,2
0691148aee60ca47977c187804f935ae,47,12.584905660377359,0.03773584905660377,660.5670541060306,28.130943396226417,3.981132075471698,110.72660377358491,6,2
0692610d8abe24f287e9fae90ea0bbee,4,6.25,0.25,13.824980076577038,7.9325,4.0,43.4975,2,1
06a2c3af7b3aee5d69171b0e14f0ee87,392,17.271144278606965,0.236318407960199,1946.286158691953,29.978493827160495,4.0,89.89864197530864,1,2
06bb3a2fe5e7b7a845b13e8fb91bd944,17,8.333333333333334,0.0,495.2489843385547,18.11888888888889,4.611111111111111,85.3438888888889,1,1
06df0c10d34e459d9672bc77388742eb,26,9.2,0.1,549.8807432360237,17.525666666666666,4.366666666666666,302.3333333333333,1,1
06e5eefc71ec47ae763c5c6f8db7064f,92,10.53763440860215,0.021505376344086023,1197.2274026239213,23.087157894736844,3.903225806451613,233.56378947368424,6,2
07017df32dc5f2f1d2801e579548d620,8,9.666666666666666,0.0,1478.9805821786933,20.194444444444443,4.111111111111111,105.16555555555556,2,1
070d165398b553f3b4b851c216b8a358,32,10.631578947368421,0.13157894736842105,317.7308728459896,25.733076923076922,3.5,87.00410256410257,1,1
0725b8c0f3f906e58f70cbe76b7c748c,17,11.222222222222221,0.19444444444444445,409.48928940679264,19.342972972972973,3.4594594594594597,59.197297297297304,5,2
0743a0239d764b9a0f959a57d07e36ab,4,4.75,0.0,830.9236843518756,16.565,4.75,84.24,2,1
0747d5bb69f0586cc869d8af4c50f93e,14,13.846153846153847,0.07692307692307693,455.9307270621057,13.925999999999998,3.466666666666667,23.106666666666666,2,1
0761743cbffb25d7148189e9f1a5f03a,3,13.857142857142858,0.0,323.4068084771524,12.314285714285715,4.285714285714286,34.457142857142856,2,1
077c5fae4bea9500e3737b16f71b9d3a,4,7.5,0.0,93.71182910532748,11.74,4.666666666666667,17.8,1,1
0791d9fc1e30678ecf03d3e55fa108d3,5,5.7272727272727275,0.0,537.8542850319865,16.99909090909091,2.727272727272727,76.54545454545455,1,1
079d295dcbf06ee8bb1b65ba964eb2b6,5,6.3,0.0,862.937775645464,19.079,4.8,34.93,1,1
07a9bc7f61396b658ddf3ac534efe44c,1,5.0,0.0,18.430907981120306,15.59,3.0,119.9,1,1
07bf9669d84d1f11be443a9dd938f698,18,8.291666666666666,0.0,669.2591329704989,26.925833333333333,3.25,74.0,2,1
07d75e33f2750d97d467fb57e4dfdd8a,2,11.5,0.0,577.0896485230552,18.595,2.5,361.2,2,1
07de60b03d150fb3ea09eab5da5e4c8b,9,12.88888888888889,0.1111111111111111,457.4354051986346,18.87777777777778,4.333333333333333,79.9,1,1
07e8e8fc5222bb358e6f259da3197074,2,8.0,0.0,432.1690365712791,11.53,4.0,25.9,1,1
080102cd0a76b09e0dcf55fcacc60e05,124,9.296875,0.0390625,661.6781629349734,16.891769230769228,4.492307692307692,43.97523076923077,5,2
080199a181c46c657dc5aa235411be3b,79,7.626506024096385,0.024096385542168676,353.8145221885412,12.53831325301205,4.609756097560975,174.74939759036147,1,2
08061dc0fc165ed41288cc7acde738ee,4,19.5,0.25,713.8446641892534,14.605,4.5,30.950000000000003,1,1
08084d990eb3f53af056ccbc1730c8a7,12,8.0,0.0,339.45351478670307,19.524166666666666,4.454545454545454,31.041666666666668,1,1
081acf3de680d554796c9cf041be7bc2,4,13.125,0.125,1116.8050054284397,25.6875,4.125,199.6625,2,0
082e0bf4cb865a6533b1e8e498cc0255,11,12.73913043478261,0.13043478260869565,838.4618828060973,43.08826086956522,3.3043478260869565,90.14347826086957,2,0
085f6f7e049c996695fb2074fe38d45e,6,10.125,0.0,366.0529264105877,16.32,3.625,38.175,5,1
08633c14ef2db992c11f840f04fad4cd,74,9.721649484536082,0.061855670103092786,592.7752665450992,14.685773195876289,4.237113402061856,78.80721649484536,5,2
0873d9f8f36123f8d910f4760e788cfb,6,12.833333333333334,0.5,573.5669816858175,26.843333333333334,3.1666666666666665,1210.9316666666666,2,0
0885aaf116795758dfeb5f1032487bcd,28,5.241379310344827,0.034482758620689655,312.2770553886738,17.144000000000002,4.2,88.26666666666667,2,1
0887a9f087bcd5d9f6642b52f897fc6c,12,13.583333333333334,0.08333333333333333,752.8721583471817,18.3625,4.416666666666667,136.83333333333334,3,1
08ad4ac1388e4420ca531c3edfc46198,6,6.571428571428571,0.0,297.2434709063155,12.721428571428572,2.7142857142857144,31.659999999999997,1,1
08cdbae123ff67ca4e36d9d641ce0119,4,28.833333333333332,0.6666666666666666,994.8897636686866,182.745,2.5,516.4983333333333,1,0
08d0949a9a17c027262db1f3c450c26c,12,13.75,0.0,793.015783511877,19.42,3.75,27.066666666666666,1,1
08d1c9478fb0d7d7fcac9c0da4e82fc7,1,10.0,0.0,599.5823934766474,67.57,5.0,538.0,1,0
08d2d642cf72b622b14dde1d2f5eb2f5,17,14.45,0.15,626.7286244659523,15.298095238095238,4.45,43.523809523809526,6,2
08f5819815f3d06545011850bd70f0a8,3,7.666666666666667,0.0,940.6572327305398,23.61,4.666666666666667,150.66666666666666,1,1
091065b789659bc3cd9af9cb3a6253ff,2,11.0,0.0,1331.66058119654,42.685,3.5,679.5,1,0
0936e1837d0c79253456bbb2ffaaef10,1,18.0,0.0,553.6049102618233,15.56,5.0,19.45,1,1
093805f8f2aeb63881444571e1f48f30,22,7.7407407407407405,0.037037037037037035,478.6898680892419,12.738518518518518,3.814814814814815,45.029259259259256,1,1
094ced053e257ae8cae57205592d6712,19,11.789473684210526,0.0,557.5560268679775,24.159473684210525,4.052631578947368,79.9578947368421,2,1
0951a6e282947e09cd47969f4ed0b47f,7,4.285714285714286,0.0,504.6022335942456,12.574285714285713,4.857142857142857,70.32857142857144,2,1
09883d9ab71c8fe8a9bfc7fc3075b07e,5,14.0,0.25,641.0489062118298,15.334,3.4,65.9,2,1
099095b050cfe8eb1ddff5317587e96e,17,10.0,0.15789473684210525,312.9451054727505,35.766,2.95,259.6915,8,2
09bad886111255c5b5030314fc7f1a4a,5,6.0,0.0,438.87837880643826,14.572,5.0,97.5,1,1
09f952a5f58d2285b0372551ae8f9b01,50,12.660714285714286,0.05357142857142857,728.6555269442508,27.231428571428573,3.875,211.09821428571428,2,2
0a198e95d32b1be2da9424c962a6ebfa,1,16.0,0.0,486.18346647626674,16.68,5.0,69.99,1,1
0a82f5fb06a4fe4ac2cf7cb412ec71b8,2,5.0,0.0,14.547790207455101,11.399999999999999,5.0,231.0,1,1
0a85ebe4e328db81ac9109781205e2f7,12,4.75,0.08333333333333333,148.46284586381532,11.479166666666666,4.583333333333333,55.65833333333333,2,1
0aa2205ca24f113f4658a5c536667426,4,6.454545454545454,0.0,376.85249126617686,15.68,2.8181818181818183,74.14727272727272,1,1
0ac4201fda2c68ebc0e47cb9423cf3c9,13,12.071428571428571,0.07142857142857142,863.4589526308325,16.71357142857143,4.285714285714286,119.77714285714286,3,2
0ad80de75c811326389cfb1daba7d45e,6,8.5,0.0,415.0656602868687,19.22,5.0,241.56666666666663,1,1
0adac9fbd9a2b63cccaac4f8756c1ca8,110,12.343283582089553,0.05223880597014925,377.04838352100626,17.60049295774648,3.8865248226950353,112.40105633802817,5,2
0ade5cc4a305ed7093a23f68ca47519c,2,6.5,0.0,528.7158089877108,21.195,5.0,79.44,1,1
0aea4c6ae1505b3228ddf3dd7822ee5b,8,17.875,0.25,958.9655077986724,18.96875,3.875,178.48875,1,0
0af2ab31141893d26aca5a404a537dab,1,5.0,0.0,358.82382527111685,15.51,5.0,59.0,1,1
0af977692321d895349eded183341d28,2,2.0,0.0,50.104246170325,9.735,4.5,128.875,1,1
0afccdb8a34ee5c79f7c06faf2b4d56e,25,12.958333333333334,0.08333333333333333,589.6361859337242,15.531199999999998,4.041666666666667,49.02,1,1
0b09101900100c0e9d312861fad5a1b9,1,18.0,0.0,4.023429328889624,14.61,4.0,153.75,1,1
0b0ddbc7b9d9584f442c7ac92b0ff6c9,3,11.666666666666666,0.0,1386.5804660701967,44.626666666666665,4.666666666666667,472.25333333333333,1,0
0b18d63d0cd1d723567903fd34a07df2,9,6.571428571428571,0.0,517.9955965068071,18.992142857142856,4.785714285714286,119.86714285714285,2,1
0b1ca3ef18a63d7eb0c8897fa0849c08,1,6.0,0.0,85.1976163142919,7.87,5.0,55.0,1,1
0b35c634521043bf4b47e21547b99ab5,51,16.92207792207792,0.11688311688311688,761.2648802073011,18.911410256410257,3.4935064935064934,173.50833333333333,1,2
0b36063d5818f81ccb94b54adfaebbf5,1,14.0,0.0,1086.4383362636706,1.2,5.0,51.0,1,1
0b46f784306be7200ca1700aa55d819f,1,3.0,0.0,239.10457398845895,10.96,5.0,19.9,1,1
0b64bcdb0784abc139af04077d49a20e,4,8.0,0.0,816.7825846184753,17.052500000000002,4.75,34.4,1,1
0b90b6df587eb83608a64ea8b390cf07,164,14.004784688995215,0.03349282296650718,673.4806696789425,17.215809523809526,4.0,136.15390476190476,1,2
0bae85eb84b9fb3bd773911e89288d54,137,9.786206896551723,0.006896551724137931,595.9032921019822,20.028698630136986,4.205479452054795,51.24801369863014,13,2
0bb27263628258b8111a0262769fa9db,1,41.0,0.0,81.14998540255952,10.96,5.0,22.2,1,1
0bb738e4d789e63e2267697c42d35a2d,30,11.482758620689655,0.034482758620689655,610.1452747637043,20.720645161290324,4.580645161290323,77.04193548387097,2,2
0be8ff43f22e456b4e0371b2245e4d01,161,9.851428571428572,0.06285714285714286,505.39668544413405,14.328611111111112,3.8944444444444444,65.58611111111111,13,2
0bebbb2cea103a4a020c95d43fd7d754,9,5.444444444444445,0.0,430.2490820183155,16.34888888888889,4.888888888888889,151.91111111111113,2,1
0bf0150d5b9d60d9cd2906003332f085,39,13.612903225806452,0.1935483870967742,324.3816091407797,17.705483870967743,3.711864406779661,93.13870967741936,2,2
0bfd0b434243adc5c2e1aa6baf19c6aa,6,8.0,0.0,672.0138994556427,10.964999999999998,3.6666666666666665,61.866666666666674,5,1
0c7533c71df861ec58ad7ff999ed0e8d,61,10.150684931506849,0.0410958904109589,440.56244470105514,11.975479452054795,4.082191780821918,40.94931506849315,1,2
0c7f30ae9b147eca07affbef92832a6a,5,8.0,0.0,551.195897558058,17.522,5.0,95.9,4,1
0c8380b62e38e8a1e6adbeba7eb9688c,182,12.059633027522937,0.05045871559633028,451.471538115912,18.668363636363637,4.032110091743119,78.85813636363636,4,2
0cab2da43793a6f3c5ed8514c5f54627,3,4.666666666666667,0.0,540.7028080362156,19.066666666666666,5.0,103.23333333333335,2,1
0cbcee27c791afa0cdcb08587a2013a8,39,12.9,0.1,457.0428725569471,19.930731707317072,3.8536585365853657,129.85731707317072,3,2
0d33a55da925bbf1ff02af5f6059fc7f,22,8.375,0.041666666666666664,353.61769843567134,16.067083333333333,4.5,22.804166666666664,4,2
0d4c8269e7f0401201794deef160edd6,3,18.25,0.0,1059.8799566691957,24.8475,4.0,198.16,1,0
0d83f8e03188682112cc0d93523705cc,4,24.875,0.5,1038.7850729730571,15.53875,2.75,87.0325,2,0
0d85bbda9889ce1f7e63778d24f346eb,51,17.79310344827586,0.1896551724137931,960.9641005985727,28.00862068965517,4.211538461538462,83.53793103448275,3,2
0daf5180aa44356f60f8effa533b55a2,2,7.5,0.5,761.1187205357799,19.415,5.0,72.4,1,1
0db783cfcd3b73998abc6e10e59a102f,132,11.197080291970803,0.0364963503649635,625.3015869289679,14.592335766423357,4.213235294117647,66.25839416058393,5,2
0dd184061fb0eaa7ca37932c68ab91c5,161,10.813471502590673,0.09844559585492228,505.74910133117595,27.56217616580311,3.953125,95.57989637305698,3,2
0ddefe3c7a032b91f4e25b9c3a08fca1,9,8.3,0.0,377.5395796873158,15.0,4.5,40.29,4,1
0df3984f9dfb3d49ac6366acbd3bbb85,87,9.136363636363637,0.011363636363636364,685.5365440227149,16.839550561797754,4.303370786516854,112.60101123595506,2,2
0dfbed20065e425d2eaefb101f9816c0,3,21.0,0.3333333333333333,451.9091701461018,16.416666666666668,2.6666666666666665,28.116666666666664,2,1
0e44d110fa6a54e121cb2c095a77762f,6,11.5,0.16666666666666666,251.93751368447383,11.676666666666668,4.333333333333333,37.22,1,1
0e72c1a751b496722a6cb1f10653b62a,3,6.333333333333333,0.0,485.308304947109,17.1,4.666666666666667,46.93333333333334,2,1
0e982cff76cc0579f632cea8a0e38c9d,7,7.857142857142857,0.0,280.27925097271003,14.414166666666667,3.25,108.945,1,1
0ea22c1cfbdc755f86b9b54b39c16043,237,10.50943396226415,0.01509433962264151,595.3180647921557,16.221598513011152,4.316981132075472,39.82044609665428,10,2
0eaa7e33d73809f1f925f7d07c506cbd,15,5.466666666666667,0.0,298.048519191601,12.993333333333334,4.714285714285714,103.46666666666667,2,1
0ebd97a106433a45a4aebe57c1799778,31,8.75,0.0,785.5104977879711,19.215,4.5,95.2125,1,1
0ec28cec4046a4a199b6de9b4c891d97,3,8.75,0.0,407.8888602574542,14.01,5.0,74.15,1,1
0ed6ce5d87fd9c69eaacaeb778d67235,43,15.547619047619047,0.14285714285714285,571.1953754415192,15.996046511627908,4.404761904761905,49.80046511627907,4,2
0ee4fb99ac55ffbbc98795aa01b7f8fa,1,6.0,0.0,4.909911424302818,11.03,5.0,59.9,1,1
0ef83d7d83ed97cd2a0049ac8be5f88a,48,9.236363636363636,0.01818181818181818,477.737975665581,18.669090909090908,4.2407407407407405,80.382,2,2
0f0c984a4a955310903b6b6008660bad,4,13.5,0.25,781.2408996186475,27.8925,3.75,92.4525,2,1
0f519b0d2e5eb2227c93dd25038bfc01,1,12.0,0.0,2287.3081288664475,23.0,5.0,79.9,1,0
0f7eea709efdf942b5f95c7516dbacd7,3,7.666666666666667,0.0,546.9947831345579,14.773333333333333,4.0,65.24666666666667,1,1
0f80a40c312b2472dca482cf50f5186f,1,5.0,0.0,881.5874609423036,20.1,3.0,129.9,1,1
0f94588695d71662beec8d883ffacf09,1,14.0,0.0,1319.0776747382604,18.59,5.0,9.0,1,1
0fe2d9733ed841eb064503920015a8c0,3,8.0,0.0,1086.3580918174623,36.23666666666667,4.666666666666667,129.88,1,1
0ff83046c3fa22efee8ecf291888b191,10,11.909090909090908,0.0,1260.1462456699765,23.134545454545457,4.818181818181818,69.9,1,1
0ffa40d54288e4f3499b8780dd0f144f,33,13.085714285714285,0.14285714285714285,864.6738576302315,16.67628571428571,4.4,61.79428571428572,2,2
10076e5788b8ee532724bcd460baf762,23,9.384615384615385,0.038461538461538464,444.7534855177267,14.51153846153846,4.615384615384615,31.595384615384617,2,1
10089e9f2fd0c668a8fd4e52e1698888,3,7.0,0.0,333.0400122967873,19.80333333333333,4.333333333333333,379.9666666666667,1,1
101a3a003516bc11253298b2fad3cb65,5,6.333333333333333,0.0,298.4752293182151,12.333333333333334,4.833333333333333,75.0,2,1
1025f0e2d44d7041d6cf58b6550e0bfa,915,11.569014084507042,0.09225352112676057,574.4637201866586,23.733991596638656,3.846045197740113,97.31691176470588,4,2
10264f60a8f0a4d2f30810f5c661c673,4,3.5,0.0,146.76059912696095,10.465,5.0,71.15,1,1
1099a00e0ee3a50935e6c2447ca090c5,3,14.666666666666666,0.3333333333333333,520.0831777342287,20.376666666666665,3.6666666666666665,283.2333333333333,1,0
10cdd491d1dbea8fb4ead97b19c334ce,3,6.333333333333333,0.0,828.1959390910484,26.286666666666665,5.0,69.63333333333334,1,1
10ff823eda2b032e2c93d17a7d294736,9,9.375,0.0,421.547810819006,18.284444444444446,3.888888888888889,143.88555555555556,2,1
112453736dbe3889cfb74e1aaa0ba0c1,7,13.142857142857142,0.0,851.4645561490289,18.912142857142857,4.071428571428571,135.0,2,1
1127b7f2594683f2510f1c2c834a486b,114,9.7421875,0.0625,541.5143147423644,13.800833333333333,4.090909090909091,51.90401515151515,4,2
11305281b50fff20ae8bb473f8e11876,35,13.55,0.125,485.1013103100466,36.11275,4.35,163.2175,6,2
113e3a788b935f48aad63e1c41dac1bd,39,11.604166666666666,0.041666666666666664,496.6194933617962,14.304166666666667,4.404255319148936,17.653125,1,1
116ccb1a1604bc88e4d234a8c23f33de,61,8.315068493150685,0.0547945205479452,377.8474660519378,12.923835616438355,4.602739726027397,27.464246575342468,6,2
11742f81550ac064cc9a40f67151d9ad,2,8.5,0.0,309.2521596300421,24.555,5.0,390.95,1,1
117cfc326c6d50da67ca858ff5c0c852,5,5.8,0.0,236.92194082076497,16.296,4.6,90.92,2,1
11938fcc75f6902fea1d0a6f72b54a57,2,21.5,0.0,746.8569465033081,71.08,3.0,297.49,1,0
119c7f1a00ef43fad0e57604e76a747c,2,5.5,0.0,25.78520450788853,8.51,4.5,94.9,1,1
119d1aef1b4144adba89163f6cd9f5d4,4,4.25,0.0,110.82522941762703,51.06,4.75,273.5,2,1
11bfa66332777660bd0640ee84d47006,76,15.72549019607843,0.17647058823529413,625.9733729790628,16.496764705882352,3.803921568627451,38.48892156862745,2,2
11d4c477d09821164bca4f70a2eae031,3,6.0,0.0,284.46356500439094,14.454999999999998,5.0,20.76,1,1
11eac105f3f90a9b87b19c89d91e24f3,5,8.8,0.0,282.33265404634886,24.988,3.6,160.578,2,1
11fb6f6d341adbe19e81733701704635,3,4.666666666666667,0.0,451.28074620223424,133.22,5.0,399.0,1,0
